id,city,locality,bedroom_num,latitude,longitude,post_date,price,title,type,user_type,
36269077,Mumbai,Charkop Village,1,19.20758247,72.81987762,10-12-2019,17000,1 BHK Apartment for Rent in Charkop Village,Apartment,Agent,"1 Bath,Unfurnished,Ground floor,South facing nice flat in maintained society with security. an air festivals elebrated in the society like navratri. ganpati"
42170895,Mumbai,Chakala MIDC,1,19.12021065,72.86785126,13-11-2019,17000,1 BHK Apartment for Rent in Chakala MIDC,Apartment,Agent,"1 Bath,Unfurnished,3 floor,East facing 1bhk available unfurnished flat in the well maintained society whith all the amenities like gadan parking etc available and it there with gas pipeline good location for family and beaches market school collage corporate office hospital etc worlking distance"
47012327,Mumbai,Andheri East,1,19.1282193,72.8670939,29-12-2019,18000,"1 BHK Apartment for Rent in Bindra Complex    , Andheri East",Apartment,Agent,"1 Bath,Semi-Furnished,3 floor,East facing 1room kitchen for rent at bindra complex mahakali road near hotel ginger near holy spirit hospital. Private building. Close to ahura centre near st. Arnold school"
36782879,Mumbai,Chembur,1,19.05667305,72.92418671,02-12-2019,18000,1 BHK Apartment for Rent in Chembur,Apartment,Agent,"2 Bath,Unfurnished,East facing 1BHK Multistorey Apartment is located at the advantageous.."
46933135,Mumbai,Vinay Nagar,1,19.281902,72.886296,25-12-2019,17000,"1 BHK Apartment for Rent in JP North, Vinay Nagar",Apartment,Agent,"2 Bath,Unfurnished,14 floor,East facing JP North offers facilities such as Gymnasium and Lift.It also has amenities like Badminton court, Jogging track, Lawn tennis court and Swimming pool.The project has indoor activities such as Pool table and Squash court.It also offers services like Banquet hall, Community hall, Garbage disposal, Grocery shop and Library.It also offers Car parking."
46036775,Mumbai,Tata Nagar,1,0,0,04-12-2019,18000,1 BHK Apartment for Rent in Tata Nagar,Apartment,Agent,"1 Bath,Semi-Furnished,6 floor  This property has furnished 1 bathrooms and None airy This is a spacious 1 AC, 2 Bed, 1 Wardrobe, 1 TV, Fridge Unit. "
46814147,Mumbai,Cheda Nagar,1,0,0,29-12-2019,18000,"1 BHK Apartment for Rent in Saubhagya CHS, Cheda Nagar",Apartment,Agent,"2 Bath,Unfurnished,4 floor,East facing posh location"
43258219,Mumbai,Bhandup West,1,19.14990044,72.93113708,19-11-2019,17000,1 BHK Apartment for Rent in Bhandup West,Apartment,Agent,"2 Bath,Unfurnished,6 floor,East facing  This 1 BHK Unit is on 6th floor and has 2 bathroom Get this beautiful flat on a monthly rent of 17000. "
47161677,Mumbai,Aarey Milk Colony,1,19.1516655,72.8879005,12-01-2020,19000,"1 BHK Apartment for Rent in Royal Palms, Aarey Milk Colony",Apartment,Agent,"1 Bath,Semi-Furnished,2 floor,East facing 1 bhk flat available for rent in royal palms, 0 It is located in palms 1, which is a very good society. The space is semiFurnished, located on 2th floor of 8 floors. It has 1 bedrooms, 1 bathrooms and 0 balconys. It is an ideal accommodation for family and has a super builtUp area of 535. 0 sq. Ft. It includes 1 wardrobes, 1 beds, 0 modular kitchen, 2 fans, 11 lights and 0 curtains. It is a 10 years. There is 0 covered parking. Available for a monthly rent of rs. 19000 and a security deposit of rs. 50000."
46460317,Mumbai,Worli,1,19.01666641,72.81666565,30-12-2019,17000,1 BHK Apartment for Rent in Worli,Apartment,Agent,"1 Bath,Unfurnished,15 floor,East facing 1 BHK, Multistorey Apartment is available for Rent in Worli, Mumbai for 17,000"
46791211,Mumbai,Kandivali West,1,0,0,11-01-2020,18500,1 BHK Apartment for Rent in Kandivali West,Apartment,Agent,"1 Bath,Semi-Furnished,3 floor,North facing 1bhk north facing flat in punit nagar , bhatt lane near poisar bus depot kandivali west urgently available on rent , this premise is in center of borivali and kandivali railway station, best transport facility available from this location , for immediate deal call nirankar realtors."
41968583,Mumbai,Mulund East,1,0,0,11-01-2020,17000,1 BHK Apartment for Rent in Mulund East,Apartment,Agent,"1 Bath,Unfurnished,3 floor,East facing This Flat has 1 bedroom and it is on 3 floor and it has 1 bathroom Get this Flat on a monthly rent of 18000."
46738459,Mumbai,Mulund Colony,1,0,0,16-12-2019,19000,1 BHK Apartment for Rent in Mulund Colony,Apartment,Agent,"1 Bath,Semi-Furnished,3 floor,East facing 1 bhk on rent 500 sq ft, kitchen cabinet gas line with lift decent society."
44845705,Mumbai,Mulund West,1,19.17467308,72.9431076,06-12-2019,19000,1 BHK Apartment for Rent in Mulund West,Apartment,Agent,"1 Bath,Semi-Furnished,Ground floor,East facing   Multistorey Apartment has unblocked view on front, facing Main Road. Situated at Ground floor, this property is East facing. This spacious Multistorey Apartment has age of construction above 20 years. The location has easy access to, St Marys Convent High School Mulund West (0 km ), Citizen Credit Cooperative Bank (0 km ), Pooja Hospital (0 km ) and Traction Substation Dahisar Western Railway (32 km ). "
46492833,Mumbai,Ghatkopar West,1,19.09080696,72.90766907,12-12-2019,19000,1 BHK Apartment for Rent in Ghatkopar West,Apartment,Agent,"1 Bath,Unfurnished,Ground floor,East facing good society with security near Ghatkopar West metro rcty mall all bank hospital atmiis near 0"
46199597,Mumbai,Borivali West,1,19.2500595,72.8492066,21-11-2019,19000,"1 BHK Apartment for Rent in I C Colony, Borivali West",Apartment,Agent,"1 Bath,Unfurnished,2 floor,East facing This 1 bhk flat will be available from 1 Dec.  This flat is well maintained in good society of IC colony, near 206 last bus stop.  CP Goenka and Vibgyor school are nearby.  Supermarket, banks, atm, restaurants, etc are all nearby."
45611639,Mumbai,Chandivali,1,19.11842728,72.89585114,16-11-2019,16000,1 BHK Apartment for Rent in Chandivali,Apartment,Agent,"1 Bath,Furnished,6 floor  This Multistorey Apartment is located at 6th floor in a building of total 7 floors. "
46231449,Mumbai,Pratiksha Nagar-Sion,1,0,0,22-11-2019,19000,1 BHK Apartment for Rent in Pratiksha Nagar-Sion,Apartment,Agent,"1 Bath,Unfurnished,6 floor,North - East facing Available Specious 1BHK Flat for Rent in Pratiksha Nagar . This Flat is specious and has ample of natural light and ventilation . Its one of the best and biggest complex . Tis Property Is located in Pratiksha Nagar ."
47221773,Mumbai,Royal Palms Estate,1,19.15117073,72.89089203,09-01-2020,17000,1 BHK Apartment for Rent in Royal Palms Estate,Apartment,Agent,"1 Bath,Unfurnished,11 floor,East facing good"
46800571,Mumbai,Bhandup West,1,0,0,19-12-2019,18000,1 BHK Apartment for Rent in Bhandup West,Apartment,Agent,"2 Bath,Unfurnished,7 floor,East facing hi is a very good socity near by bhandup police stesan near lbs road"
46826271,Mumbai,Borivali East,1,19.21739013,72.870495,20-12-2019,17000,"1 BHK Apartment for Rent in Dheeraj Savera 1, Borivali East",Apartment,Agent,"1 Bath,Furnished,2 floor,East facing well furnished flat"
46031893,Mumbai,Yogi Nagar,1,19.2335321,72.839198,13-11-2019,19000,"1 BHK Apartment for Rent in Yogi Nagar Apartment, Yogi Nagar",Apartment,Agent,"2 Bath,Unfurnished,1 floor 1 bhk fir rent in yogi nagat borivali west"
44114765,Mumbai,Borivali East,1,0,0,24-12-2019,18000,1 BHK Apartment for Rent in Borivali East,Apartment,Agent,"1 Bath,Unfurnished,2 floor,East facing 10 minutes walking distance from Borivali station and Western express Highway"
46934729,Mumbai,Dadar East,1,19.01751709,72.84711456,29-12-2019,18000,1 BHK Apartment for Rent in Dadar East,Apartment,Agent,"1 Bath,Unfurnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Dadar East, Mumbai for 18,000"
46986523,Mumbai,Dahisar,1,19.25408363,72.85865784,29-12-2019,16000,1 BHK Apartment for Rent in Dahisar,Apartment,Agent,"1 Bath,Semi-Furnished,Ground floor,East facing Negotiable rates"
46676821,Mumbai,Gorai 2,1,19.22888947,72.82408905,13-12-2019,16000,1 BHK Apartment for Rent in Gorai 2,Apartment,Agent,"1 Bath,Unfurnished,5 floor,West facing 1bhk flat."
46903879,Mumbai,Prabhadevi,1,19.01583099,72.82939148,24-12-2019,18000,1 BHK Apartment for Rent in Prabhadevi,Apartment,Agent,"1 Bath,Unfurnished,15 floor,East facing 1 BHK, Multistorey Apartment is available for Rent in Prabhadevi, Mumbai for 18,000"
46578703,Mumbai,Prabhadevi,1,0,0,08-12-2019,19000,1 BHK Apartment for Rent in Prabhadevi,Apartment,Owner,"1 Bath,Semi-Furnished,5 floor,North facing 1 BHK, Multistorey Apartment is available for Rent in Prabhadevi, Mumbai for 19,000"
47118375,Mumbai,Borivali West,1,19.23353195,72.83919525,11-01-2020,16000,1 BHK Apartment for Rent in Borivali West,Apartment,Agent,"2 Bath,Unfurnished,4 floor,North - West facing it's in a prime location close to market school shop banks collage garden church Auto stand bus stop 24 for hours water full time electric"
40519569,Mumbai,Panchsheel Nagar,1,19.15119362,72.93418121,18-11-2019,19000,1 BHK Apartment for Rent in Panchsheel Nagar,Apartment,Agent,"2 Bath,Unfurnished,South -West facing 1BHK apartment is available at a nominal rent The apartment has a modular kitchen piped gas connection wadrobe etc The property is 710 mins walking from Bhandup station and 3 mins walking from LBS Road. Hospitals Banks Atms schools Markets etc are at a walking distance from the property. The location gives great access to All parts of Mumbai ."
45959513,Mumbai,Thakur Complex,1,19.21244812,72.865448,11-01-2020,19000,1 BHK Apartment for Rent in Thakur Complex,Apartment,Agent,"1 Bath,Semi-Furnished,East facing Om Jalaram CHS in Kandivali East Mumbai AndheriDahisar is a residential project. The project offers Apartment with perfect combination of contemporary architecture and features to provide"
44393529,Mumbai,IC Colony,1,19.25005913,72.84921265,12-01-2020,17000,1 BHK Apartment for Rent in IC Colony,Apartment,Agent,"2 Bath,Unfurnished,Ground floor,North - East facing 1 bhk at ic colony, borivali west, mumbaiNice location, peaceful area, good building24 hours bmc water supplyPipe gas connection AvailableClose proximity school, college, markets temple, church, hospitals, banks and many more."
46704767,Mumbai,Lokhandwala Twp,1,19.19560623,72.86990356,11-01-2020,19000,1 BHK Apartment for Rent in Lokhandwala Twp,Apartment,Agent,"1 Bath,Unfurnished,East facing Decent COmpact 1BHK un furnished flat"
45805749,Mumbai,Borivali West,1,19.24647331,72.85404968,13-01-2020,19000,1 BHK Apartment for Rent in Borivali West,Apartment,Agent,"2 Bath,Semi-Furnished,5 floor,East facing Multistorey Apartment is located on 5th floor. It faces East direction. The age of construction for this apartment Multistorey Apartment is between 10 to 15 years. Prime facilities are easily accessible from this place with Karuna General And Maternity Hospital (0 km ). Other key neighbourhood are Shamrao Vithal Cooperative Bank (0 km )."
46991767,Mumbai,Bhandup West,1,0,0,12-01-2020,16000,"1 BHK Apartment for Rent in OM Raja Co Housing Society, Bhandup West",Apartment,Agent,"1 Bath,Furnished,2 floor,East facing A beautiful 1 BHK flat for rent in Bhandup West, Central Mumbai suburbs is available. This 10 year old property is on the 2nd floor of 4 floors. It has 1 bathrooms.Spacious and thoughtfully designed, it has a super builtup area of 650 sq. ft. The builtup area is 645 sq. ft. The carpet area is 410 sq. ft. This is a Furnished apartment with 2 balconies.The flat is in a gated society.It comes with a 1 wardrobes, 1 beds, 1 fridges, 1 ACs, 1 geysers, 3 fans, 8 lights and 1 exhaust fans.It is an east facing apartment.The society has features like security personnel. It is"
47247955,Mumbai,Dahisar East,1,19.2817165,72.8570374,13-01-2020,17000,"1 BHK Apartment for Rent in Rudraksh, Dahisar East",Apartment,Agent,"1 Bath,Semi-Furnished,21 floor,East facing 1 BHK For Rent, Untouch flat with Modular Kitchen, Exhaust Fan in Kitchen and bathrooms, Curtain Rod in Living room and bedroom, Tubelights and Fans in entire flat, Gyser in Bathroom. New Flat with all modern amenities with excellent view, higher floor. with parking."
33860323,Mumbai,Thakur Complex,1,19.2106403,72.8665687,17-12-2019,18500,"1 BHK Apartment for Rent in Gokul Regency Apartment, Thakur Complex",Apartment,Agent,"2 Bath,Unfurnished,5 floor,East facing Its  near  by western express highway. There is very good connectivity through bus and auto to reach the station. the another best thing that there very good security in the society. This  apartments  is very efficiently planned by builder."
46283435,Mumbai,Thakur Complex,1,19.21044702,72.86148479,25-11-2019,18000,"1 BHK Apartment for Rent in Gokul Galaxy, Thakur Complex",Apartment,Agent,"1 Bath,Semi-Furnished,3 floor,East facing A very peaceful, Beautiful and Well maintained place to say its my home. A society and area where you feel secure at any hour of the day. the whole society is under CCTV surveillance. Maintenance is very low, but very well managed society with cleanliness and security, 24hrs water facility. all the things needed on daily basis are available just 2min from the society. very easy to commute, public transport are available easily. 10min distance from Kadivali and Borivali station east. The apartment has vitrified flooring. Along with 1 bathroomS, the apartment has quality features."
45707489,Mumbai,Jankalyan Nagar,1,0,0,11-01-2020,17000,1 BHK Apartment for Rent in Jankalyan Nagar,Apartment,Agent,"2 Bath,Unfurnished,Lower Basement floor,West facing 2 bhk flat on rent, two toilet, ground floor, bus depo, rickshaw stand, joging park, temple, gym. play gorund. open location,"
46611573,Mumbai,Mulund West,1,19.17941666,72.95400238,11-01-2020,18000,1 BHK Apartment for Rent in Mulund West,Apartment,Agent,"4 Bath,Unfurnished,South - East facing A 1BHK apartment is available for rent in Gulmohar Appartment Central Mumbai suburbs. This apartment is on the 3rd of 4 floors in Pacha Rasta. This 15 year old property has a super builtup area of 350 sq. ft. The builtup area is 300 sq. ft. The carpet area is 250 sq. ft. This is an unfurnished apartment.This apartment comes with 1 bathrooms. The apartment with a single balcony. is available to only families.The apartment with vitrified flooring. This is an east facing apartment. With features like park lifts and visitor parking the society offers a convenient living."
44083263,Mumbai,Thakur Complex,1,0,0,13-01-2020,18500,1 BHK Apartment for Rent in Thakur Complex,Apartment,Agent,"1 Bath,Unfurnished,3 floor,East facing Gokul Paradise in Kandivali (East), Mumbai Andheri-Dahisar is a residential project.The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.The Apartment are of the following configurations: 1BHKThe size of the Apartment ranges in between 500.0 sq.ft. and 560.0 sq.ft.Gokul Paradise price ranges from 84.00 Lacs to 85.00 Lacs.Gokul Paradise offers facilities such as Lift.It also offers Car parking.It is a ready to move project with possession offered in Oct, 2013.About City:The financial capital of India, Mumbai generates opportunities in a wide array of professional categories. Hence, it has a number of people moving into the city generating rental as well as residential demands. To cater to these demands, the developers invest in the market to come up with projects that suit the needs of every buyer impacting the market positively. Other factors such as infrastructural developments to enhance the ease of travelling and availability of good health and educational institutes, further impact the real estate of the market. The city also has a rising commercial real estate catering to people looking for investments.Configurations:Apartment | 1 BHK"
42422657,Mumbai,Pleasant Park,1,19.27731323,72.87693024,12-01-2020,16500,1 BHK Apartment for Rent in Pleasant Park,Apartment,Agent,"2 Bath,Semi-Furnished,2 floor,East facing Available 1 BHK fully furnished with master bedroom in Shree Shaswat CHS Ltd., Mira Road east situated at mira bhayander road."
47313701,Mumbai,Ghodapdeo,1,18.96019554,72.84416199,13-01-2020,16000,1 BHK Apartment for Rent in Ghodapdeo,Apartment,Agent,"1 Bath,Unfurnished,16 floor,West facing A well done 225 Sq. Ft. 1 BHK flat in New Hind Mill Mhada in Ghodapdev, Cotton Green. The flat is on 16th Floor out of total 24 floors. All basic amenities in nearby vicinity. The rent is 16,000 and the deposit is Rs, 50,000. Water available two times a day for 1 hour each. Its a well maintained flat in a good locality. Possession from 01.02.2020."
43850135,Mumbai,NL Complex,1,19.26173401,72.86603546,13-01-2020,18000,1 BHK Apartment for Rent in NL Complex,Apartment,Agent,"2 Bath,Semi-Furnished,East facing 24 hours water with mahanagar gas pipe line well maintained spacious 1 bhk flat flat and good society situated at n.l complex anand nagar dahisar east."
46533757,Mumbai,Aarey Milk Colony,1,0,0,06-12-2019,18500,"1 BHK Apartment for Rent in Royal Palms Ruby Isle Apartment, Aarey Milk Colony",Apartment,Agent,"1 Bath,Semi-Furnished,19 floor,East facing Many Offices  Flats 1 bhk 2bhk 3 bhk  are  available for rent and sale Water, Parking, Lights, Lift, Pawar backup, Gym, , Security, Maintenance staff, Etc Royal palms is the one of best in mumbai and chip reats for ressidential and comercail we work on apointment basis for further details please contact us.Greenery surrounding, Peaceful & pollution free environment. Ideal for people working in prime focus & students of whistling woods. It is also close to powai hiranandani, Marol,International airport."
45810847,Mumbai,Ekta Nagar Charkop,1,0,0,11-01-2020,16500,1 BHK Apartment for Rent in Ekta Nagar Charkop,Apartment,Agent,"1 Bath,Unfurnished,5 floor This Multistorey Apartment is located at 5th floor in a building of total 7 floors. The Multistorey Apartment construction is more than 10 to 15 years old."
46782497,Mumbai,"Thakur Village, Kandivali East",1,19.21419652,72.87064546,22-12-2019,18000,"1 BHK Apartment for Rent in Gokul Horizon, Thakur Village, Kandivali East",Apartment,Agent,"1 Bath,Unfurnished,4 floor,East facing This is wonderfully made 1bhk located in the hearts of thakur village kandivali east. Its near to all the school, super market. this property is in a gated society."
46087241,Mumbai,Kandivali East,1,19.21517181,72.86149597,12-01-2020,18500,1 BHK Apartment for Rent in Kandivali East,Apartment,Agent,"2 Bath,Unfurnished,1 floor,East facing This spacious 1 Bedroom Home is on 6th floor and has 1 bathroom Get this Home on a monthly rent of 18500."
47112163,Mumbai,Thakur Complex,1,0,0,04-01-2020,19000,1 BHK Apartment for Rent in Thakur Complex,Apartment,Agent,"2 Bath,Semi-Furnished,3 floor,East facing Multistorey apartment is available for rent. It has accommodation available, leave and license, Kandivali East, airy bright 1 BHK with balcony good view for young professionals or educated, working couple. It is at 3rd floor. It has piped gas and stove available. It is semifurnished. It is safe and quiet. It is superb cross ventilation. It has decent neighbours, well run society. It has 24 hours water supply, shop, doctors, restaurants, entertainment, bus stop. It is within walking distance. It is available from 1 January on rent."
45775659,Mumbai,Kandivali West,1,19.21552008,72.81722472,11-01-2020,18000,"1 BHK Apartment for Rent in Ruby Tower, Kandivali West",Apartment,Agent,"2 Bath,Unfurnished,12 floor,East facing 1bhk flat available for rent in ruby tower charkop sector 8 unfurnished flat n ready to move flat immediate available  east west facing n open parking, higher floor and back facing flat  .recently painted n renovated flat . The flat can be given for long lease also  airy location n greenery view from bedroom easy access to market, bus stop, general storeinpspection time 10 to 1 and 4 to 7 by 30min prior intimations."
47235085,Mumbai,Shantivan,1,0,0,09-01-2020,16000,1 BHK Builder Floor Apartment for Rent in Shantivan,Builder Floor Apartment,Agent,"1 Bath,Unfurnished,4 floor,East facing Nice & Elegant 1BHK Unfurnished Flat For Family in Shantivan, Borivali East. Prime locality with Good Surrounding, Nice Flooring ,24 x 7 water supply, MGL Connection. Well maintained society, Property is blessed with plenty of natural light & air. Close to National park, Vegetable Market & Shops Are Very Close. Minimum 15 minutes walkable Distance From Borivali Station. Bus And Auto Frequency easily available From Borivali Station. Plz Contact Mr. Rizwan Nine,Eight,Nine,Two.One,Seven,Two,Zero,nine,Zero"
47048697,Mumbai,Prabhadevi,1,19.01583099,72.82939148,13-01-2020,18000,1 BHK Apartment for Rent in Prabhadevi,Apartment,Agent,"1 Bath,Unfurnished,13 floor,East facing 1 BHK, Multistorey Apartment is available for Rent in Prabhadevi, Mumbai for 18,000"
46621403,Mumbai,Lokhandwala Twp,1,0,0,10-12-2019,18500,1 BHK Apartment for Rent in Lokhandwala Twp,Apartment,Agent,"2 Bath,Semi-Furnished,5 floor,East facing 1bhk semi furnished flat with kitchen, wardrobes, sofa etc. nice locality"
37278619,Mumbai,Kandarpada,1,0,0,12-01-2020,18500,1 BHK Apartment for Rent in Kandarpada,Apartment,Agent,"2 Bath,Semi-Furnished,5 floor,East facing Specious Semi furnished 1 BHK with master bed Room for rent at kanderpada Dahisar west link road near d mart.This flat comes with modular kitchen and T.V unit in hall 1 bed in bed room with wardrobes. This flat has 24 hrs water,pipe gas and security,this building is centrally located for more details please contact."
46568565,Mumbai,Mira Road,1,19.27082615,72.88082636,07-12-2019,18000,"1 BHK Apartment for Rent in Man Opus, Mira Road",Apartment,Agent,"2 Bath,Furnished,16 floor,North - East facing all amenities are available"
47121225,Mumbai,Borivali East,1,19.22733116,72.86373138,05-01-2020,18000,1 BHK Apartment for Rent in Borivali East,Apartment,Agent,"1 Bath,Unfurnished,3 floor,East facing 1 Bhk Unfurnished Flat On Rent in nency Road, Near Nency Bus Depo, Borivali east,  Description... 1 Bhk Unfurnished Flat... ready to move.... open For Family... rent 18k.. Deposit 1 lac... For More Queries"
18985967,Mumbai,Mulund Colony,1,19.1711831,72.9350963,02-01-2020,18000,"1 BHK Apartment for Rent in Highland Park, Mulund Colony",Apartment,Agent,"1 Bath,Unfurnished,4 floor,East facing furnish flat in good locality ready to move with all basic requirments at walking distance .lbs marg at 5 minutes walking distance."
45261711,Mumbai,Malad West,1,19.18897247,72.82200623,31-12-2019,18500,1 BHK Apartment for Rent in Malad West,Apartment,Agent,"1 Bath,Unfurnished,Ground floor,North facing Bachelor are allow ,bflat is ready to move, interested Clint call me for inspection."
46725889,Mumbai,Aarey Milk Colony,1,0,0,15-12-2019,18000,"1 BHK Apartment for Rent in Royal Palms Ruby Isle Apartment, Aarey Milk Colony",Apartment,Agent,"1 Bath,Semi-Furnished,9 floor,North - East facing Many Offices  Flats 1 bhk 2bhk 3 bhk  are  available for rent and sale Water, Parking, Lights, Lift, Pawar backup, Gym, , Security, Maintenance staff, Etc Royal palms is the one of best in mumbai and chip reats for ressidential and comercail we work on apointment basis for further details please contact us.Greenery surrounding, Peaceful & pollution free environment. Ideal for people working in prime focus & students of whistling woods. It is also close to powai hiranandani, Marol,International airport."
39096081,Mumbai,Kandivali West,1,19.20994377,72.83087158,03-01-2020,16000,1 BHK Apartment for Rent in Kandivali West,Apartment,Agent,"1 Bath,Semi-Furnished,3 floor,East facing  This house has an extra Store too. "
44930089,Mumbai,Poonam Nagar,1,19.13422966,72.86898804,19-12-2019,16500,1 BHK Apartment for Rent in Poonam Nagar,Apartment,Agent,"1 Bath,Furnished,2 floor,East facing One R K flat for rent in Andheri east Poonam nagar off mahakali caves road and 16500 rent and deposit 30000 immediate possession please call and mor details"
17412614,Mumbai,Borivali West,1,0,0,07-01-2020,16000,1 BHK Apartment for Rent in Borivali West,Apartment,Agent,"2 Bath,Semi-Furnished,4 floor,East facing A spacious 1 Bedroom flat is available for Rent in  Borivali West, Mumbai. It is located on the 4 Floor. It has a covered area of 575 Sq-ft. The flat has Vitrified flooring. The flat has 24 Hours Available water supply and No/Rare Powercut. The property is fantastically located and is much sought-after. The property is available at a very competitive monthly rent.."
41111571,Mumbai,Thakur Complex,1,19.20841026,72.86100769,12-01-2020,19000,1 BHK Apartment for Rent in Thakur Complex,Apartment,Agent,"1 Bath,Unfurnished,East facing 1 BHK Flat available in Gokul Tower . Nearby WEH. Comfortable for family person."
45821237,Mumbai,Thakur Complex,1,19.206379,72.865676,19-12-2019,18000,"1 BHK Apartment for Rent in Thakur Complex, Thakur Complex",Apartment,Agent,"1 Bath,Semi-Furnished,East facing This is a beautiful 1 BHK unit for rent situated at Thakur complex, kandivali east. like garden, pipe gas line, 24hrs water, electricity, lift and power backup. The flat is located at 10 minute distance from W.E.Highway. Various shops like general store, medical shops, groceries shops, school, hospital, college and basic facilities are also nearby. Contact for more details"
47103285,Mumbai,Thakur Complex,1,19.2077156,72.8652555,03-01-2020,18000,"1 BHK Apartment for Rent in Kanakia Park, Thakur Complex",Apartment,Agent,"1 Bath,Semi-Furnished,4 floor,East facing 1 bhk flat for rent in kanakia park thakur complex near western express highway"
46727009,Mumbai,Poonam Sagar,1,0,0,15-12-2019,16000,"1 BHK Apartment for Rent in JP North Estella, Poonam Sagar",Apartment,Agent,"2 Bath,Unfurnished,5 floor,South - East facing This is a beautiful 1BHK flat for rent in Mira Road East, Mira Road And Beyond. It is a part of Jp North and has a super builtup area of 693 sq. ft. The builtup area is 560 sq. ft. The carpet area is 400 sq. ft. This is a southeast facing flat and has vitrified tiles. It is in a gated society. It also has amenities like club house community center, fitness centregym, swimming pool, shopping centre and park. Its a new society .One of the best project in miraroad .High rise tower. CALL FOR MORE DETAILS AND VISIT."
39468901,Mumbai,Thakur Complex,1,19.21521204,72.86433512,19-12-2019,19000,"1 BHK Apartment for Rent in Poonam Complex, Thakur Complex",Apartment,Agent,"1 Bath,Unfurnished,4 floor,East facing The Property is a 1 Bhk Un furnished apartment for rent in a very premium residential society of the vicinity. the society is well connected to all basic necessity like school, college, hospital, park, Groceries etc. The society is well connected to western express highway and railway station. For inspection contact us."
45305713,Mumbai,"Thakur Village, Kandivali East",1,19.2106403,72.8665687,06-12-2019,19500,"1 BHK Apartment for Rent in Gokul Regency Apartment, Thakur Village, Kandivali East",Apartment,Agent,"1 Bath,Unfurnished,6 floor,East facing A precious 1BHK flat with modern amenities in Gokul Regency Apartment. Overlooking Garden And main road. At prime location near collage, school, and market.East open flat."
46454563,Mumbai,Unique Garden,1,0,0,03-12-2019,16000,"1 BHK Apartment for Rent in Happy Home Residency, Unique Garden",Apartment,Agent,"1 Bath,Unfurnished,5 floor,East facing Happy Home Residency, by the Happy Home Residency builder, is located at Mira Road East in Mumbai. The comprises 1 BHK and 2 BHK units. The unit sizes range from 380 square foot to 628 square foot. All units come with a car parking facility. The project features vitrified tile flooring.Mira Road East is very wellconnected with other parts of the city by public transport, such as buses and trains. The neighbourhood has banks, hospitals, parks, schools, grocery stores and pharmacies. There are many eateries and theatres in the vicinity."
46962839,Mumbai,Ashok Van,1,19.24058914,72.86956024,10-01-2020,18100,1 BHK Apartment for Rent in Ashok Van,Apartment,Agent,"1 Bath,Semi-Furnished,4 floor 1 BHK, Multistorey Apartment is available for Rent in Ashok Van, Mumbai for 18,100"
45578547,Mumbai,Prabhadevi,1,19.02509499,72.87783051,24-12-2019,18000,1 BHK Apartment for Rent in Prabhadevi,Apartment,Agent,"1 Bath,Unfurnished,10 floor,East facing This well designed 1 Bedroom Apartment is at tenth floor and it has furnished 1 bathroom You can avail this Apartment on a rental of 18000 monthly."
41250075,Mumbai,Irani Wada,1,0,0,10-01-2020,18500,1 BHK Apartment for Rent in Irani Wada,Apartment,Agent,"2 Bath,Unfurnished,4 floor,West facing 1bhk Semi furnished apartment at Kandivali West Walkable distance from Station"
30565405,Mumbai,Royal Palms Estate,1,19.15117073,72.89089203,09-01-2020,17000,1 BHK Apartment for Rent in Royal Palms Estate,Apartment,Agent,"1 Bath,Unfurnished,19 floor,North - East facing Goregaon East is one of the vital localities of the city of Mumbai that fuels the property market. The area is an emerging wealthy suburb that observes great location advantages which are newly constructed flyovers helping in easy commute.The Goregaon Railway station is a major source of transport along with a robust bus transportation network connecting the entire city. The place has shopping malls, good eateries and conservation parks to boost your recreational activities."
45071185,Mumbai,Prabhadevi,1,0,0,04-12-2019,17000,1 BHK Apartment for Rent in Prabhadevi,Apartment,Agent,"1 Bath,Unfurnished,18 floor,East facing Available converted 1bhk flat on rent in prabhadevi  , carpet area 225 , rent 17000"
33435453,Mumbai,Kandivali East,1,19.21103491,72.8623646,11-12-2019,18000,"1 BHK Apartment for Rent in Gokul Garden, Kandivali East",Apartment,Agent,"1 Bath,Semi-Furnished,4 floor,East facing beautifully maintain spacious flat available in thakur complex  /village many school and college attached to this property beautiful garden inside this property bank and atm also attached to this property"
46652415,Mumbai,Charkop Sector 2,1,19.21523666,72.81938171,13-12-2019,18000,1 BHK Apartment for Rent in Charkop Sector 2,Apartment,Agent,"1 Bath,Unfurnished,7 floor,East facing 1 bhk flat for rent in charkop kandivali west in Aditya CHS. building, near charkop sector 2, unfurnished flat, piped gas, 24 hours water, east west facing, nice locality, immediate for rent."
44118909,Mumbai,Kharodi,1,0,0,30-12-2019,16000,1 BHK Apartment for Rent in Kharodi,Apartment,Agent,"1 Bath,Unfurnished,4 floor,East facing Spacious recently painted 1 bhk apartment  with done up kitchen with cabinets  ,  neat n clean washrooms  , curtain rods & fans  ,  vitrified flooring   ,  professional security with cctv , garden , lift etc. Kindly call us for more details"
47304773,Mumbai,Borivali West,1,19.23353195,72.83919525,13-01-2020,16000,1 BHK Apartment for Rent in Borivali West,Apartment,Agent,"1 Bath,Furnished,1 floor,East facing It's prime location with walking distance to church,hospital, market"
